Batch,Heigh(µm),Spacing(µm),Span(µm)
Batch 5,271.1535111773743,671.7466856254807,105.453724740665
Batch 5,252.310347379103,565.8859009747621,115.68449634658458
Batch 5,290.2459783947426,611.4884438155527,115.92744371149053
Batch 5,278.66339993626974,626.254744326227,110.62504999242758
Batch 5,269.17610316060535,667.228762731819,114.60992199994385
Batch 5,275.6510110363782,559.4964486838077,119.67212810319948
Batch 5,283.7691420873265,634.6211307926576,113.13628860141138
Batch 5,277.2906466277701,661.8992135061164,116.15376224771592
Batch 5,259.56036268346605,680.0543058729021,125.10092108033297
Batch 5,233.0148965205919,645.6420558199419,112.97319161650046
Batch 5,290.56422093440136,684.2871565628593,115.14476335238777
Batch 5,218.8379957929623,666.469434918845,116.59546176399178
Batch 5,272.76301870147194,654.2212427373221,111.97703275510597
Batch 5,279.76895714716926,648.1454353068133,121.18625330924611
Batch 5,259.864157997281,632.569278266299,116.02396987112532
Batch 5,289.9850317706844,574.6052588246632,122.8224876789762
Batch 5,256.30554999594483,605.3116031397955,108.19442466526239
Batch 5,253.1658739748018,682.9127289724154,106.21368382835072
Batch 5,247.10881224832207,662.0126038416817,117.21985038818994
Batch 5,275.986155871252,677.3174369160895,118.0305138442173
Batch 5,247.0682377392519,619.458577211719,116.24893508035882
Batch 5,248.31334889886057,699.8333954930841,100.34167268737994
Batch 5,267.4604994212851,607.8590759567137,121.66450612931392
Batch 5,252.68523788859946,623.9845851483865,111.14088325720743
Batch 5,230.77772222494977,669.76403400936,123.28460902888915
Batch 5,273.9573493642238,582.8396887123373,120.59229423785565
Batch 5,222.17700047359358,663.1130622739349,109.05472959823274
Batch 5,289.97185238789984,590.8180094907377,110.41241677382166
Batch 5,295.3494354672037,583.6571825475123,104.53118095499042
Batch 5,291.9574885513757,565.9858104414755,121.87134727338864
Batch 5,259.7866547237385,680.0776779261619,119.71002466917594
Batch 5,222.9543787569476,699.6893617758186,108.94401495738416
Batch 5,234.24029508773452,571.9706121483686,109.57923368041122
Batch 5,285.1817776137972,673.0778095266694,114.41740978657867
Batch 5,283.3244371417972,590.6768064664253,110.23831551924307
Batch 5,260.3654486991776,643.7125058781596,107.00557778121184
Batch 5,241.24452827560526,649.3432058662409,115.27754120481731
Batch 5,261.93227637010347,580.3472597133064,121.00787169233024
Batch 5,258.1597342030004,643.3563114346002,118.27161190404192
Batch 5,259.92941432681084,636.714149293411,112.19454142630991
Batch 5,255.6908114487611,653.51082735511,95.67976663993352
Batch 5,283.82634917898895,631.2862157933587,101.05483120503744
Batch 5,288.16052296077345,646.8471359244882,121.56938875409189
Batch 5,269.82273400898424,696.8114866295568,117.54592262202112
Batch 5,272.7725152838202,691.8989693316311,110.1357076826994
Batch 5,236.2615991866174,625.9703653907078,120.45785501390687
Batch 5,253.04423981122744,619.8769534571659,116.30496422984936
Batch 5,262.9012754439399,609.3355923153144,116.96739032052174
Batch 5,244.23930476090393,631.1710495632552,103.6223870919074
Batch 5,291.169591801391,681.12982213704,118.52023820273754
Batch 5,251.79935584519046,594.9204069389094,120.90998061767903
Batch 5,289.1521088418958,688.4566199849345,105.17805959251257
Batch 5,291.82281220543166,576.8024865696066,120.29467336960667
Batch 5,259.637021460082,622.6771483726384,115.30685755520068
Batch 5,261.8425936227769,619.723839979679,99.21736652198207
Batch 5,274.77680407682755,631.720514822992,110.14723084529422
Batch 5,232.63352345163273,626.7042719052636,118.09492068694604
Batch 5,261.54646656081957,598.8961786978767,124.53349157162178
Batch 5,289.51633919318783,703.7343748646447,106.84487507738925
Batch 5,259.05514698391335,602.7714034421901,119.69503671050758
Batch 5,267.3704081433512,665.0880873260636,113.56254174870827
Batch 5,258.59669160232426,608.8531255146177,115.33574681748735
Batch 5,282.6933386946896,667.4512827665119,97.94229929100234
Batch 5,278.19719016865804,662.0678575928421,119.15916768166218
Batch 5,288.01960593128666,496.60891267194097,112.941722973403
Batch 5,277.32791230374346,634.9483915822066,118.39863921883965
Batch 5,262.0950557090606,619.8460021631315,115.14020458238359
Batch 5,283.2865275412538,616.9725539222823,110.4299914250469
Batch 5,272.2661936373833,522.4033501168808,107.0730462321651
Batch 5,245.3569798307173,702.9646865250531,118.68334572738249
Batch 5,282.61594665500365,684.2106537997987,119.29980443312306
Batch 5,255.77627973595213,650.7858129487461,105.77253342263262
Batch 5,209.50422076402577,604.6037163315093,124.81742396163776
Batch 5,255.13630871034206,620.5385091952551,105.00122768776494
Batch 5,232.21447041043643,691.6366541655063,115.59211049803311
Batch 5,272.8803166975693,686.1422816916613,117.6222492328529
Batch 5,222.3348649396039,591.1638976039421,123.75427192513894
Batch 5,239.0589929783867,567.5604066648648,120.17021992760162
Batch 5,239.22215612569164,577.7679761973136,121.26569364258906
Batch 5,220.0517183664673,607.334740050739,118.02788734539908
Batch 5,286.4735437118228,629.6360652105649,113.29036460340967
Batch 5,228.28663524461052,620.8296847485182,111.20300518393644
Batch 5,300.24427573215115,619.0820148009129,113.52647095023383
Batch 5,269.43267804916917,584.7992054893941,123.46934373424074
Batch 5,285.5351948643339,616.3256172532967,118.62093879252947
Batch 5,269.0967738309632,633.3025053700874,113.40447833451361
Batch 5,285.90353547109123,615.6161684116488,118.68623205038256
Batch 5,265.7531199431519,691.3181689970917,112.42427924159935
Batch 5,280.37416958018036,635.5380459179738,115.1710862515747
Batch 5,275.27473857459677,588.5146560631998,108.04549502729358
Batch 5,213.48792211728076,623.6502100814189,113.45915893107119
Batch 5,261.15134170073145,705.4278682216705,122.51703159785552
Batch 5,252.72341402877942,699.6409378531616,117.44208253620857
Batch 5,273.42517831666567,590.8897843172422,117.46592089904712
Batch 5,277.56653607614123,605.5915116907909,108.76596561320073
Batch 5,213.96882590582254,579.647497587658,113.20026949603619
Batch 5,276.5827726634858,689.365418964624,116.43683343253136
Batch 5,270.36194416627626,679.129337136844,121.38855444041259
Batch 5,278.73182794749823,610.517861734059,104.96277732402862
Batch 5,282.322538731323,623.0340424759011,114.71034787973095
Batch 5,262.25405049136714,623.536208373962,119.24781031097953
Batch 5,283.05161301764645,644.427270837018,122.10304515985932
Batch 5,252.6192177037973,673.3127698053686,108.0601785351782
Batch 5,258.6373050864853,640.951003044928,105.02177546279898
Batch 5,282.0187401778868,571.8291073929795,108.44452057950713
Batch 5,228.69597984529383,711.0727624111091,113.89492008041714
Batch 5,285.90495584555975,667.8222453182644,116.87922140001527
Batch 5,276.31263182975135,597.2254951008872,117.6894781640415
Batch 5,298.7258382723763,671.4249511768692,113.90853053389745
Batch 5,278.5922530496838,576.9831569529775,100.01834448643831
Batch 5,276.3569795111422,582.5963218579063,120.17479851753662
Batch 5,258.3913963949358,674.0527420631436,124.4259808295964
Batch 5,276.7910137952609,568.0466342523566,121.51529333560839
Batch 5,277.61025237568685,584.9215760923983,105.38900937168388
Batch 5,283.9320263082364,669.624906583341,122.6751485335538
Batch 5,274.7633369041555,648.1122333424368,119.43988017277604
Batch 5,272.3614318494934,586.858314049234,112.45599097851479
Batch 5,237.31415416056336,668.5674538757316,118.92008262668563
Batch 5,261.4234990717576,637.8449149521743,122.9622409979138
Batch 5,259.6578709872263,664.910279132195,121.06045461455128
Batch 5,272.58978996423616,601.2652141102249,109.8382663810272
Batch 5,291.19958133525097,629.496727785785,105.58469696862134
Batch 5,244.55576865071225,574.9944609028523,99.76212711373057
Batch 5,242.70586676468054,587.4910952498481,112.16810088874362
Batch 5,293.8312162286435,669.4132089021723,120.96191298349567
Batch 5,272.5108079014112,580.0131674184042,101.68640348818982
Batch 5,276.50296374189946,665.632526168494,117.20977327519427
Batch 5,261.55353878932505,641.1575344792909,112.7350434790958
Batch 5,257.20091286803256,621.9759929653894,108.62568083112973
Batch 5,237.212304614525,627.8720653570223,114.44705850902528
Batch 5,275.75978729742707,624.9009711316738,112.9323978126763
Batch 5,280.43019385593004,608.5606747969046,117.96878022985122
Batch 5,285.3604110336871,674.6108571510492,114.58821234078533
Batch 5,270.20742432901636,699.5502953160333,116.21284875825893
Batch 5,256.76248439056906,681.7867354496984,116.99835930279818
Batch 5,230.66777884033283,626.5712514882122,107.70845117470381
Batch 5,257.13659654128946,647.5063667362838,117.70059957925051
Batch 5,239.6073713652084,679.1946274974008,124.27653286256
Batch 5,252.1210082969501,671.1084500917834,124.47848693546406
Batch 5,266.30766826680235,627.2310109456872,116.49165914214433
Batch 5,235.9464168490107,697.084386462774,105.45125250816697
Batch 5,253.250845013991,633.9584860225322,116.37240643741958
Batch 5,248.18491862371008,574.5549826870581,113.23328967891976
Batch 5,263.6107472006215,594.4492953644146,114.97799455062265
Batch 5,264.63765905423145,671.6267023134612,121.78980779850104
Batch 5,271.7202160701353,632.7381212195062,113.58597523567585
Batch 5,229.25760379185044,656.6877966170161,108.61137979436778
Batch 5,288.0739997034555,577.0391452914162,110.32053897110757
Batch 5,245.0177776563849,645.1269509042601,113.34343241332786
Batch 5,261.45423021656035,627.6952152052368,99.69310446699106
Batch 5,250.26673842155225,682.4738032761871,123.0590786458809
Batch 5,248.75131613956995,633.45949997284,114.29097344058368
Batch 5,297.6776703068892,669.3564721713464,112.01506637173463
Batch 5,250.71480881157822,627.914124285578,117.02606603046726
Batch 5,293.78183257644497,540.0347813679853,115.3563666529154
Batch 5,268.802039027648,706.3899083786442,107.15004920730664
Batch 5,264.74120005003647,679.5980690911433,120.04893599317933
Batch 5,249.59839273393612,677.3562634480525,120.50723087189989
Batch 5,260.7825060254809,581.919646432719,112.2802944467895
Batch 5,267.1437022767094,550.3477162760946,103.01427900384803
Batch 5,246.15584542539426,634.3345414625287,111.19478531220304
Batch 5,242.33832399726518,692.821219703751,114.24211315072941
Batch 5,278.3344346134147,615.8561801421546,116.63194702962473
Batch 5,288.9151669942229,660.4981400757902,111.33331810260404
Batch 5,235.21526155856236,619.0780710471122,120.70512576593771
Batch 5,263.5983480517882,639.05526858887,113.05805845201641
Batch 5,254.06008739906906,568.9768821141706,112.69449264389799
Batch 5,261.35571232398047,610.9685158588214,116.43609326797389
Batch 5,206.66308393550335,694.0281038450773,123.9916009603458
Batch 5,238.49531206981038,552.1984289798256,120.41001517706897
Batch 5,231.53091736130244,678.2402840189586,113.82931088670102
Batch 5,251.27532994744945,579.1956075947434,112.67989499144636
Batch 5,281.7961097852025,612.784567246167,112.12234518164388
Batch 5,252.43337701947826,612.2524578731509,111.27328864587568
Batch 5,281.70702853995226,607.7075417156402,115.25169015297308
Batch 5,272.22312274159077,667.4696809364245,119.33272254195813
Batch 5,257.626743009933,628.8160881796364,112.41877875247042
Batch 5,276.6161407865552,662.5519860848237,114.8071024988061
Batch 5,250.57497295509785,652.2615891821513,118.96368160342078
Batch 5,245.90220206406275,666.578030385109,117.39420666877672
Batch 5,242.09655921081563,676.5725078288835,117.40290172650145
Batch 5,300.4014874521922,567.7599886850494,108.23976359690909
Batch 5,247.97275248540404,658.1523878029635,123.64025161522525
Batch 5,235.30519922606913,607.1296439251616,116.92334763227547
Batch 5,292.69090110015475,589.743348194185,113.40214992899456
Batch 5,280.1970137011071,696.2274031232824,112.59005150139377
Batch 5,294.37970551998325,673.6032094277849,107.60560372011061
Batch 5,251.1419106086554,598.6813348853632,124.26579587441645
Batch 5,279.8709821264515,699.054387711063,103.41704763111986
Batch 5,282.36229155675903,630.2401681767174,110.57626835275633
Batch 5,271.5519211530002,591.705166762044,116.5939288598417
Batch 5,255.13191160645948,588.1216504458939,100.26816618345674
Batch 5,249.4895133378776,640.3956721710515,121.41698539488735
Batch 5,291.47744446692457,659.9963154933974,109.39672664472772
Batch 5,280.737887956393,643.5904062408824,111.44417011997481
Batch 5,274.68518457135804,577.8784846615268,119.83195556586014
Batch 5,293.249961102302,656.3222108246266,110.12012456591569
Batch 5,275.6905652754545,628.8983938154195,120.33538794002783
Batch 5,251.15719410823908,597.9522384540875,114.61336224244897
Batch 5,269.810073467817,579.8690153566383,113.8098824531353
Batch 5,289.0025836394108,609.3497417714837,109.90776485160048
Batch 5,269.6727117679328,642.7714358741699,120.30023903728346
Batch 5,262.9145714783769,637.8433393365602,108.68758038660482
Batch 5,269.7961284587244,643.7885470258291,120.91234366606052
Batch 5,293.66416145485385,695.79844352633,108.9077028826756
Batch 5,275.48170137420675,598.8159661122703,108.25405366404695
Batch 5,263.30524811991694,639.8541679458963,115.6915151928904
Batch 5,258.349880539973,629.763586816194,119.56643521877854
Batch 5,267.8618200583506,651.6728318967969,99.96243961717059
Batch 5,297.2908557298716,571.1277380252603,123.1085683904393
Batch 5,289.5232686515307,637.0594259200892,121.92435721479774
Batch 5,269.53827458360445,620.3121801241875,109.94278642829282
Batch 5,275.1814357921436,685.1205509729684,116.75748682540564
Batch 5,286.68536971634694,600.2420417402411,114.1185951048073
Batch 5,292.5781504823442,610.9849991858745,120.05582161115126
Batch 5,277.099859893312,692.3002991117075,114.19802148278134
Batch 5,297.231403963748,674.0756739567771,124.12023424109265
Batch 5,272.57502323872734,680.3468007500835,120.95413327992631
Batch 5,235.45002071015452,628.435280305081,121.45872236344391
Batch 5,282.704042131733,681.4157791423426,122.01722137724913
Batch 5,218.04119922467146,671.4641875683607,116.43296058546889
Batch 5,240.05611144191684,703.3024936589491,107.33976914061179
Batch 5,224.1736961044324,699.7104549992791,112.094574603712
Batch 5,249.84115831364394,616.4817912735814,117.2694214736055
Batch 5,239.5283769672859,498.0601310179014,110.53778039019596
Batch 5,199.43643380234502,642.3532802722589,119.3172993823688
Batch 5,284.0487104371482,652.6213288355667,116.68348032744831
Batch 5,253.2776455362341,630.0290057916652,116.03102838608115
Batch 5,299.4967928234717,638.355745831816,113.20320801034748
Batch 5,218.6339921374722,518.621384658355,117.98181593675116
Batch 5,262.9958962736291,661.0150496820261,113.2148986394622
Batch 5,239.8494790625577,627.6755032154513,117.51887921904569
Batch 5,232.31178109296258,648.8784269808189,120.9592524887538
Batch 6,212.07181208556412,597.9300606781269,90.52789600484132
Batch 6,181.3398458688651,538.0650229337889,110.22928647668485
Batch 6,261.3918636737412,581.3544115575796,92.49558576380792
Batch 6,169.84383191459585,459.9722307055177,93.294904343476
Batch 6,165.0467872559975,536.5576695307155,92.75540461356829
Batch 6,250.80893051453714,471.52099908150785,94.98574563928665
Batch 6,227.43670951945484,583.7521180807121,76.95192388995122
Batch 6,242.35289513233414,550.4914600755709,89.68448053780291
Batch 6,226.49118907840403,568.5064260139826,86.67554883593793
Batch 6,185.29253285294828,587.2477034817484,85.13786819695699
Batch 6,223.9786848790981,521.294521756946,82.23710672541102
Batch 6,157.58558266641634,527.7436620368412,100.12197799423242
Batch 6,208.25317324840432,407.42308321416647,94.00468488220655
Batch 6,259.4362910999227,573.512162694929,88.6633628943823
Batch 6,219.24577209444467,591.878348879154,91.14386538848927
Batch 6,201.40722308667682,482.8365919441988,83.88471193506116
Batch 6,190.36479703400784,474.1383656433227,81.15524435868993
Batch 6,174.9002213236325,600.6286297795864,91.7085720654413
Batch 6,237.41507519217032,466.73647640260225,81.25574626409882
Batch 6,215.1368768689253,520.3100236018171,94.79533766084467
Batch 6,255.11290882072797,502.30258227378465,93.31411833676351
Batch 6,223.3256935642159,493.5683346203093,101.28473876322542
Batch 6,212.41358691805263,589.4252588805402,86.91107866389385
Batch 6,243.76772771779346,447.7856407262184,106.83500253698946
Batch 6,197.23612136509905,589.8500716160715,108.45013109967087
Batch 6,229.35782280060596,566.178252174192,88.61012586689259
Batch 6,171.03627920787704,611.3240107428627,87.01991516857925
Batch 6,227.2266698265841,560.7765916409617,101.58014338457298
Batch 6,260.6326087974441,521.0738988469886,95.94282274932304
Batch 6,274.2338573590718,525.9623933514811,84.1917918914797
Batch 6,245.3435975712023,657.5870330772001,99.4914874482575
Batch 6,251.58064780015627,508.8737764742253,94.7080079765187
Batch 6,231.1101540672585,526.2257937300225,90.1119836654259
Batch 6,233.5224869980658,485.16905070880443,82.49789789659232
Batch 6,175.3205995847752,565.3524039925568,76.14847171032969
Batch 6,220.36302843174747,521.6349180021564,95.54557182172168
Batch 6,186.67700910730377,552.8029703515431,100.98097929074213
Batch 6,195.92555793966818,498.5600034453606,93.54417017529494
Batch 6,216.43869835928643,595.4428402679946,108.25535895911823
Batch 6,174.5585788991172,654.8636309282726,88.82660409418997
Batch 6,213.88643501682463,401.96578030479134,89.79752634368369
Batch 6,152.60124151372978,601.0266132205388,95.63476830879183
Batch 6,194.01653858481913,593.3236883788227,102.30540191854024
Batch 6,208.53502516748807,501.11272088722797,91.72978117511896
Batch 6,194.26511241816004,540.2727169296454,105.30154362409301
Batch 6,250.17137964887036,521.4011142171018,96.19223574538245
Batch 6,215.29406592877586,635.928611680534,80.95358384238813
Batch 6,172.59606988122826,589.9826333117608,93.76095496471044
Batch 6,214.52670020815358,597.3074634554588,94.11918047114659
Batch 6,234.53635045666414,592.484433624142,76.33889640220373
Batch 6,179.39642766261,610.7145512858511,103.75273442220409
Batch 6,168.54324152912957,485.19122076155975,96.29903961772973
Batch 6,183.23838511496666,486.7091432281041,99.1740891523038
Batch 6,264.9148775257236,519.7047558725204,103.3020438251992
Batch 6,275.31823179206987,558.3355392986708,70.8153154492396
Batch 6,209.04353055879423,584.1292419124121,84.41115425270402
Batch 6,204.00057541175903,600.7949347000871,108.72525207674963
Batch 6,209.42991652393553,586.9249284103698,73.85955225932285
Batch 6,165.72874910366693,591.728471501654,89.6825462383355
Batch 6,254.34428959326408,545.6597758387686,102.62941715317021
Batch 6,242.2875336468112,543.8216979112281,82.55042191046843
Batch 6,173.77148166146915,616.9347648195818,84.89168279058804
Batch 6,193.58412044139638,551.9756192528243,83.55688457170243
Batch 6,189.48605624368662,540.7429280700104,81.06285908547873
Batch 6,165.31277384385353,528.1698720449773,97.73202831532649
Batch 6,179.1759438603342,495.6289305249593,93.16941007369333
Batch 6,189.72243604604367,639.1308056203293,90.10563059776905
Batch 6,224.69823662386176,585.6312592650298,92.07529666752659
Batch 6,198.55626243304994,494.7341645079257,96.2457237675439
Batch 6,230.70458743150454,544.896508587452,86.69636324017635
Batch 6,204.80105458854933,480.48867570675355,85.9572400847032
Batch 6,276.7160985640799,570.7741640876718,80.56282416178902
Batch 6,224.62632425392874,563.5104957120175,100.13814267226242
Batch 6,279.9088849950641,487.2509988732748,101.12300087503786
Batch 6,248.51174617834974,474.6617591771863,94.78295735915663
Batch 6,228.91040290656298,542.7748898724237,96.07244000760042
Batch 6,233.40412582140283,429.44466657400005,86.40680552074352
Batch 6,249.2307669978556,435.0312182924193,76.5226461037853
Batch 6,226.9234349269223,569.1527915025999,80.49829524471268
Batch 6,205.23443271723795,417.6475150926596,73.71555745022512
Batch 6,208.91765388363638,543.0865927461977,100.95053240251534
Batch 6,215.90352207443902,628.4446087706841,74.3388552793334
Batch 6,187.6564769383851,543.3528825923592,97.85622264192774
Batch 6,217.46402855637967,619.4434184191279,77.31313422967031
Batch 6,265.1434675793208,533.6740529277862,96.4468176009505
Batch 6,249.09713716188546,503.0473764404918,94.8666401905975
Batch 6,220.66064500880236,548.5689693783518,73.94886377878878
Batch 6,211.73959948298616,569.7558358481499,75.88132158121309
Batch 6,247.565065792487,485.06934127552324,101.81839321991515
Batch 6,188.79588960335758,526.2873340189151,102.95176369549023
Batch 6,264.4241028025445,545.5585669232082,102.44437987520716
Batch 6,252.5342486766892,561.026763442442,89.72782393898201
Batch 6,190.2224821875377,631.1556952602732,98.37663235840199
Batch 6,186.60046032455196,590.8173840575473,99.35201650203312
Batch 6,199.10188429231988,485.5573746777218,78.07739322803518
Batch 6,227.34126420802284,601.8215233358528,90.5226948597006
Batch 6,191.71426670834921,461.72634685117094,80.72859124521831
Batch 6,188.73936682173925,533.5180672196591,89.53460719140531
Batch 6,197.71347414975696,537.4556639364584,86.15590508068567
Batch 6,216.52643999786034,584.3230627850503,87.12749969770455
Batch 6,270.74759427439204,527.5763779632373,84.36877426605247
Batch 6,228.11901201535562,582.8120117618616,101.06371990246602
Batch 6,197.35281804356816,588.8188408958356,97.56256794770849
Batch 6,192.88302932294712,578.8457192504511,99.4231704299476
Batch 6,212.92491321505304,519.3699491478557,94.9345637224403
Batch 6,215.69038813087752,560.5872584191005,80.69709211844872
Batch 6,239.7311097913853,466.4838565025758,85.41253211369013
Batch 6,179.4242137704938,441.1140040341446,93.89344926647779
Batch 6,262.3748154889626,556.2095562994007,101.11449468890869
Batch 6,235.569059459733,414.6220520497348,99.0046802446475
Batch 6,244.98317715023416,457.4714320882738,96.06916260152197
Batch 6,183.4279985802031,587.6959154100391,80.94278281984353
Batch 6,248.68238586793495,516.8073760654427,99.50116123862679
Batch 6,217.66192427544013,481.0820374817257,93.30208375560596
Batch 6,249.70437307175877,529.6521101825259,93.38217363300672
Batch 6,262.3852809335517,403.53382922721994,75.58096032062355
Batch 6,261.78811723405926,498.9066768802485,86.61628497732042
Batch 6,157.33591224354223,610.9159330495795,108.80460569507471
Batch 6,252.5716068108673,509.9904246591443,101.40597667722815
Batch 6,214.61536905067157,601.9373186264985,86.04608580554898
Batch 6,225.0837850756924,535.8163554151024,98.67557587941896
Batch 6,251.19911973304244,533.1071852306846,88.88752328958903
Batch 6,244.08263347282679,533.9613570276861,91.85708243673689
Batch 6,242.82821931531527,466.18922779622807,89.68947428965176
Batch 6,255.78758880167982,616.215288666956,94.50022901056931
Batch 6,190.96717192335603,509.6398908925076,87.39558868480378
Batch 6,196.51223250611713,553.1925486951584,91.89842578776548
Batch 6,186.04448150231826,466.16103779855234,95.14792027527717
Batch 6,244.00021310636723,561.7106940400561,106.68556440260437
Batch 6,165.90772684491986,507.37865201730517,74.77288402001219
Batch 6,218.65982259407556,427.8988169149927,109.27779922450415
Batch 6,159.70720109226053,599.4505207702261,86.22781778262721
Batch 6,188.8543750139129,659.8378697128494,89.86249557121812
Batch 6,219.84962836157328,474.06080087152895,95.69490049701298
Batch 6,265.56370238315407,578.5554619720626,100.35491344706188
Batch 6,169.71851458727252,457.09099761555285,85.22653945712615
Batch 6,231.26039287647632,507.66690158114926,93.82207646077532
Batch 6,196.02364908101248,578.7673082558689,81.79037894194649
Batch 6,214.70916676630293,490.84752302757494,88.31249801392813
Batch 6,248.96409821367408,642.6798463045433,89.52178504070554
Batch 6,271.23786829628773,503.80376430272145,93.77612348302534
Batch 6,234.2132151777529,439.1955725780337,81.72760731913314
Batch 6,206.67690352766493,486.7357466224217,92.47119457457423
Batch 6,261.34085907917756,627.1166155179394,93.20523879374565
Batch 6,201.89968811358358,585.9852930189898,95.81749117221945
Batch 6,230.38116438075508,559.3926924393269,98.54409150322368
Batch 6,248.5408850675542,484.3434715657192,82.52025205129976
Batch 6,200.15275059499265,645.7585807661303,93.37833325185693
Batch 6,163.00193383318938,520.2240764468936,79.25615878405478
Batch 6,192.16017358556024,601.3816658341772,96.36931949286063
Batch 6,156.1001776395225,551.3046473792685,84.28767459530154
Batch 6,204.69122864395317,434.18150168594065,82.00355723508628
Batch 6,226.95162537554137,605.9641155074218,93.79785041340212
Batch 6,271.75801178503764,598.9190424567502,101.00819138948009
Batch 6,202.79350026126482,492.4128090665951,95.60201175664545
Batch 6,223.4616526574079,493.7799393406696,105.29196755115667
Batch 6,173.98014953918965,617.3106224490707,90.55282284892473
Batch 6,194.89688820924556,524.4742969621217,87.50727497706207
Batch 6,249.97796424312537,545.3522119801646,96.38761872001787
Batch 6,273.94313784803325,463.49165543267725,85.7809695190587
Batch 6,187.68178892459082,563.1240921030189,110.74556485037395
Batch 6,218.9709529629423,557.9152320718574,85.84910367952074
Batch 6,246.50359040583086,619.9573675996469,100.56195094350417
Batch 6,244.72716986662,488.1470228491444,93.43117296631597
Batch 6,159.80188893319317,584.6985833252612,97.23363167543961
Batch 6,213.8846208595627,529.9100262995034,79.40155611976897
Batch 6,154.2882127736881,641.0555771731188,88.12723953071443
Batch 6,174.93466472891615,487.5162030787865,101.68222823666595
Batch 6,258.9884517969154,479.84075758260343,94.17022254217777
Batch 6,173.96654236405163,588.6629592425849,91.36572309649576
Batch 6,241.03455516454113,571.8011834343208,87.8424424317078
Batch 6,207.45060050352964,573.5940478750483,90.58576606461922
Batch 6,153.3360019836792,554.0179026648225,79.78969990111815
Batch 6,241.10052150568487,529.1990663396062,106.55967186472208
Batch 6,234.27001944036516,410.24550450472583,88.80001474574598
Batch 6,250.708815014891,573.6535001404496,99.86912487909456
Batch 6,270.5277903053826,525.2051245480235,80.39168030390108
Batch 6,180.7734470767791,525.0369975188894,81.30951764320146
Batch 6,260.1177024999767,577.2971662438435,89.42852358718712
Batch 6,213.23411579632972,499.90880208743613,101.08407654572947
Batch 6,231.31555193206253,550.9385005199241,106.6096524899138
Batch 6,250.7190659896362,482.14017515466224,81.81720408177962
Batch 6,257.39188220170297,595.0881632137497,73.87900208892208
Batch 6,212.2340361573661,450.38543564820407,102.60582331389483
Batch 6,157.1386620297294,537.1539622496487,71.5043369344179
Batch 6,186.9491606595115,545.7688887965918,101.91447331525491
Batch 6,234.82637531381673,551.1428911670974,71.07895207754893
Batch 6,227.63658936353224,517.2906487993253,94.69046839534151
Batch 6,200.83178674946066,448.3308755064437,101.0426921529126
Batch 6,217.73323735955418,618.344099755861,84.08325141446483
Batch 6,225.7695537621824,475.536857192184,101.88532124139982
Batch 6,226.77254783197242,432.92008499110113,92.22294980047579
Batch 6,219.93469360874582,573.7155439420865,91.0607674634284
Batch 6,240.5014005751311,629.9096275338043,86.76719901600892
Batch 6,167.70940121350876,529.2396488652537,95.06892510906432
Batch 6,171.4972168097233,455.29156913513236,92.7653017183783
Batch 6,232.727658284178,485.95353526693094,92.88905955734356
Batch 6,187.77736222911403,425.1436575004548,89.88227442332041
Batch 6,170.47872055852304,423.6935599922006,85.60506159389992
Batch 6,219.80118670546216,520.6367429035989,89.29780957412528
Batch 6,209.41024656263372,470.3360073562042,87.47943305328158
Batch 6,218.90675856425645,581.0314157050028,83.11357266034994
Batch 6,247.03114761568617,537.171608274247,93.5633830816862
Batch 6,224.69717206041358,477.4395926555391,95.90565758250546
Batch 6,231.91787550180106,611.9813488865826,91.35883603593516
Batch 6,223.3944497035099,460.6454952832072,93.2505238416906
Batch 6,225.24446321307096,524.8354876609171,79.59589250409769
Batch 6,213.57541601873504,565.1133127310683,72.70688780091305
Batch 6,210.819741341892,521.8536323217459,98.34279856511121
Batch 6,194.518305671159,443.378072864791,78.54619957738863
Batch 6,229.1626918760679,543.5231185452546,81.46110417427016
Batch 6,181.77230124801238,613.6701586741954,101.26725306229866
Batch 6,267.08338984972164,554.7921634985787,96.1678837229133
Batch 6,209.18356716521126,517.26042348594,77.32884653689564
Batch 6,175.5835816502296,586.0925063527925,88.60324912677699
Batch 6,175.30290137165946,404.6781604224831,86.17847657553651
Batch 6,249.39709108177084,527.3091203850547,89.30493050929812
Batch 6,203.12544966576925,491.82215534792164,101.06094344860678
Batch 6,238.50439794352644,593.406983843426,90.93240054309291
Batch 6,242.84485927647253,626.0048094573101,90.46777748299105
Batch 6,248.2417324844646,560.5223443090659,93.51884540069202
Batch 6,200.89580231951192,497.7534603849582,75.65080200485286
Batch 6,180.88544209038767,570.6066302422589,102.36771513535831
Batch 6,241.79582805453154,556.9276577904579,94.29742238576847
Batch 6,224.2226354126813,560.2201856330737,76.92873020185114
Batch 6,172.64906425591806,520.1974569619588,92.2720509025719
Batch 6,270.5242606655732,580.5725063634735,91.99356254241712
Batch 6,197.0713091208134,478.38178166968595,104.77764539796203
Batch 6,175.00200370265557,624.8257065503408,75.14040684087664
Batch 6,213.76100889615,577.4205487443359,96.68101843736275
Batch 6,215.69547823692483,493.99315687795115,106.73069952218137
Batch 6,189.3500074298972,428.9632695992106,75.85093759591405
Batch 6,203.56848367199095,453.90491280247045,99.27539117698547
Batch 6,200.8523924464511,477.5434355226901,93.0153772731719
Batch 6,265.1786131840212,489.18402401553783,78.70433165116576
